engine.cpp( 83:16 ): Rotation: pitch: 0, yaw: -0, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.02263387, yaw: 1.4916915, roll: -1.1785567e-08
engine.cpp( 83:16 ): Rotation: pitch: 0.02458554, yaw: 1.5092545, roll: -1.5143206e-08
engine.cpp( 83:16 ): Rotation: pitch: 0.026264526, yaw: 1.5198877, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.027379043, yaw: 1.525742, roll: -2.0677811e-08
engine.cpp( 83:16 ): Rotation: pitch: 0.02737903, yaw: 1.5265796, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.027658347, yaw: 1.5263014, roll: 2.0937668e-08
engine.cpp( 83:16 ): Rotation: pitch: 0.028182317, yaw: 1.5200107, roll: 1.834717e-08
engine.cpp( 83:16 ): Rotation: pitch: 0.028740883, yaw: 1.5074464, roll: 1.4710756e-08
engine.cpp( 83:16 ): Rotation: pitch: 0.028740905, yaw: 1.4942856, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.028740892, yaw: 1.4795619, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.028740877, yaw: 1.460333, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.028181184, yaw: 1.4357048, roll: -6.9150325e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.02713613, yaw: 1.4077497, roll: 5.737383e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.025738006, yaw: 1.3621707, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.023904199, yaw: 1.3202555, roll: -3.7564214e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.021112032, yaw: 1.2755805, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.018495379, yaw: 1.2318826, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015428382, yaw: 1.1789072, roll: 1.2192157e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.012071379, yaw: 1.1305102, roll: -1.0925931e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.008720181, yaw: 1.0785668, roll: -4.9266735e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.0059900833, yaw: 1.0346122, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.004075828, yaw: 0.992225, roll: -2.1289194e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.0017218796, yaw: 0.9540388, roll: -1.0063684e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.00019697017, yaw: 0.92278904, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0017654626, yaw: 0.89769304, roll: 9.336897e-11
engine.cpp( 83:16 ): Rotation: pitch: -0.0037224917, yaw: 0.8753271, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.005400698, yaw: 0.8571465, roll: 3.5568523e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.007009676, yaw: 0.8429339, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.008688638, yaw: 0.82670385, roll: -3.4376071e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.010364519, yaw: 0.8127382, roll: -3.3865655e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.0117459735, yaw: 0.7986475, roll: 6.6744593e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.012792263, yaw: 0.7853073, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.014164609, yaw: 0.76911354, roll: -6.4807726e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.01605002, yaw: 0.7505288, roll: 6.3673355e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.018005667, yaw: 0.725664, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.020238224, yaw: 0.69803625, roll: 6.0782895e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.022092624, yaw: 0.6712798, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.022901049, yaw: 0.644063, roll: -5.8232213e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.023168946, yaw: 0.6137904, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0228959, yaw: 0.5802059, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.020662703, yaw: 0.5508952, roll: 5.4651467e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.017484248, yaw: 0.52493787, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.011048511, yaw: 0.49499774, roll: 2.6458938e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.006757876, yaw: 0.47810334, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0006029512, yaw: 0.4546027, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.004975819, yaw: 0.4322876, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.010359949, yaw: 0.40725145, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015111164, yaw: 0.38014156, roll: -2.507297e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.024321605, yaw: 0.3184595, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.02623724, yaw: 0.28835663, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.026762132, yaw: 0.2534515, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.02596226, yaw: 0.21772368, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.022965388, yaw: 0.18176131, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.020446524, yaw: 0.15517326, roll: -1.1783109e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.017370444, yaw: 0.13531858, roll: 1.1748938e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.014302793, yaw: 0.1227691, roll: -5.864909e-11
engine.cpp( 83:16 ): Rotation: pitch: 0.011950792, yaw: 0.1180651, roll: -5.8615716e-11
engine.cpp( 83:16 ): Rotation: pitch: 0.008594901, yaw: 0.116107486, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.0041442225, yaw: 0.115322076, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0023865383, yaw: 0.11506085, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.009482408, yaw: 0.11611208, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.018651867, yaw: 0.11934836, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.030663183, yaw: 0.12605236, roll: 1.1734635e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.045098286, yaw: 0.13771147, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.05911934, yaw: 0.15490712, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.073969595, yaw: 0.18152548, roll: -4.734402e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.08703024, yaw: 0.22288421, roll: 9.54944e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.0904734, yaw: 0.26526168, roll: 1.930154e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.08542514, yaw: 0.30352223, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.06687317, yaw: 0.35552394, roll: -9.934487e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.041277297, yaw: 0.39892566, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.018464956, yaw: 0.42118827, roll: 2.5512784e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.009037416, yaw: 0.42302144, roll: 1.2766899e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.006834822, yaw: 0.41104764, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.03911471, yaw: 0.37640586, roll: -5.007154e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.05727147, yaw: 0.33925432, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.074014895, yaw: 0.28902403, roll: -9.71623e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.08502388, yaw: 0.23895933, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.09214206, yaw: 0.17805952, roll: -9.46284e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.09352632, yaw: 0.11078428, roll: 4.6853355e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.087590635, yaw: 0.051685534, roll: 2.3314198e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.07696312, yaw: 0.0021836718, roll: -7.275976e-12
engine.cpp( 83:16 ): Rotation: pitch: 0.06368988, yaw: -0.030733937, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.046650782, yaw: -0.055873588, roll: 1.1659727e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.028838454, yaw: -0.0718523, roll: -1.1671648e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.0067876955, yaw: -0.081342496, roll: -2.920038e-11
engine.cpp( 83:16 ): Rotation: pitch: -0.0074379793, yaw: -0.08322136, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.023046903, yaw: -0.08182771, roll: 5.840308e-11
engine.cpp( 83:16 ): Rotation: pitch: -0.03904847, yaw: -0.07565166, roll: 1.1674926e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.049156483, yaw: -0.06936831, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.06291509, yaw: -0.058086254, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.07716615, yaw: -0.04411463, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09221744, yaw: -0.026158696, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.105919845, yaw: -0.008503653, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12417814, yaw: 0.017057953, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.15647416, yaw: 0.063983776, roll: -4.6661613e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.16511133, yaw: 0.0783791, roll: -4.670953e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.17206086, yaw: 0.09144417, roll: 9.352301e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.17577112, yaw: 0.098864675, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.17733206, yaw: 0.10302716, roll: -9.362874e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.17733206, yaw: 0.10386076, roll: 9.363683e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.17733206, yaw: 0.10386076, roll: 9.363683e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.17649591, yaw: 0.10386074, roll: 9.363683e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.17485991, yaw: 0.10413343, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.17355144, yaw: 0.10465683, roll: -9.364465e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.17243421, yaw: 0.10549474, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.17162898, yaw: 0.10683678, roll: -9.36663e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.17083065, yaw: 0.10869959, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.16999362, yaw: 0.111489736, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.16918094, yaw: 0.11419859, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.16807362, yaw: 0.11945838, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.16566809, yaw: 0.13148613, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.16347773, yaw: 0.14408055, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.16188788, yaw: 0.15441449, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.1590976, yaw: 0.17004012, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.15519227, yaw: 0.18872993, roll: 9.481587e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.15113926, yaw: 0.20629314, roll: -9.514973e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.14499125, yaw: 0.23060559, roll: -1.9132935e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.13870497, yaw: 0.25313145, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.13119392, yaw: 0.2812979, roll: 1.9388497e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.12282896, yaw: 0.31224823, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.113598235, yaw: 0.34665364, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10691788, yaw: 0.37198332, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0923746, yaw: 0.4301565, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.08347246, yaw: 0.4686451, roll: -2.0877435e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.07321476, yaw: 0.5154978, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0634544, yaw: 0.56294405, roll: -2.2025217e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.051718894, yaw: 0.62245977, roll: -1.1463184e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.04045672, yaw: 0.6834851, roll: -1.201123e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.02874914, yaw: 0.7506644, roll: 1.2736278e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.01809755, yaw: 0.8190586, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.00750014, yaw: 0.8935194, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.0038921544, yaw: 0.9743506, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.01624611, yaw: 1.0549195, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.029069602, yaw: 1.1386819, roll: 2.2238307e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.04191924, yaw: 1.2205282, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.053331893, yaw: 1.2987466, roll: -6.931902e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.06287581, yaw: 1.3571328, roll: 1.7568702e-08
engine.cpp( 83:16 ): Rotation: pitch: 0.071513146, yaw: 1.4083998, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.07793781, yaw: 1.4408028, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.08029477, yaw: 1.4478738, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.08136897, yaw: 1.447068, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.08572946, yaw: 1.4328961, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.09240539, yaw: 1.3933961, roll: 2.110994e-08
engine.cpp( 83:16 ): Rotation: pitch: 0.09319246, yaw: 1.3687358, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.09319244, yaw: 1.3384, roll: -1.6175086e-08
engine.cpp( 83:16 ): Rotation: pitch: 0.09213978, yaw: 1.3107669, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.09004447, yaw: 1.2819566, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.08665797, yaw: 1.2441844, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.083469115, yaw: 1.2083093, roll: 1.050559e-08
engine.cpp( 83:16 ): Rotation: pitch: 0.08039459, yaw: 1.1716942, roll: -9.586665e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.07787871, yaw: 1.1406654, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.07527761, yaw: 1.1154345, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.07249969, yaw: 1.0904335, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.07035087, yaw: 1.0735114, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.06867594, yaw: 1.0573204, roll: 3.7919694e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.06567887, yaw: 1.027622, roll: 3.6037988e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.06484211, yaw: 1.0156286, roll: -3.533855e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.06428315, yaw: 1.0061263, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.06375107, yaw: 0.99761295, roll: 3.4346548e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.063200794, yaw: 0.9890839, roll: -3.3899832e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.0632008, yaw: 0.98227453, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.0634799, yaw: 0.9761343, roll: -3.3247936e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.06374171, yaw: 0.97325456, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.06457826, yaw: 0.970466, roll: 3.2972127e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.06510336, yaw: 0.9673153, roll: 3.2821255e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.0658876, yaw: 0.9623486, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.066725425, yaw: 0.9556461, roll: -3.2276992e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.06780145, yaw: 0.94703776, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.07024981, yaw: 0.92989933, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.07220443, yaw: 0.921243, roll: 3.0796141e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.07356751, yaw: 0.91606325, roll: -6.1175878e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.07468795, yaw: 0.91186184, roll: 3.0421714e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.0755245, yaw: 0.90823656, roll: 3.0280174e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.07579482, yaw: 0.905804, roll: 3.0186138e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.07605445, yaw: 0.90346724, roll: -3.009653e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.076054454, yaw: 0.9006728, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.076054454, yaw: 0.8977908, roll: 2.988173e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.07605445, yaw: 0.89491993, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.07605445, yaw: 0.89184403, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.07605445, yaw: 0.8887006, roll: 2.954604e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.07578642, yaw: 0.88441217, roll: -2.9391107e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.075227186, yaw: 0.8788197, roll: 2.9192306e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.07438916, yaw: 0.87267417, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.07302581, yaw: 0.86558497, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.07163273, yaw: 0.85750496, roll: -2.846661e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.07057215, yaw: 0.85246724, roll: 2.8302196e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.06945384, yaw: 0.8454779, roll: -2.807837e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.06805707, yaw: 0.83849394, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.06693751, yaw: 0.8314967, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.06582197, yaw: 0.82424587, roll: -2.742771e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.06471905, yaw: 0.8162496, roll: 2.7193545e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.06367495, yaw: 0.8081579, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.062849574, yaw: 0.8004544, roll: -2.6747506e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.062048517, yaw: 0.79030776, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.061490614, yaw: 0.7783125, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.061219733, yaw: 0.7663941, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.06066064, yaw: 0.7507394, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.059822273, yaw: 0.7336925, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.059014663, yaw: 0.7172715, roll: -2.4716555e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.057953935, yaw: 0.70029956, roll: 2.4359474e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.056571107, yaw: 0.68287593, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.054934375, yaw: 0.6689638, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.05297395, yaw: 0.6552409, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.050737105, yaw: 0.645175, roll: -1.1656182e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.048334103, yaw: 0.63743204, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.045951102, yaw: 0.6326661, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.040425565, yaw: 0.62382525, roll: 2.2948876e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.0374689, yaw: 0.6211373, roll: 1.1452324e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.034116372, yaw: 0.61834365, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.030573443, yaw: 0.6150731, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.0269484, yaw: 0.6108904, roll: -5.684775e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.024433743, yaw: 0.607258, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.022483656, yaw: 0.6047508, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.021364396, yaw: 0.6033517, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.020578012, yaw: 0.6030896, roll: 5.654062e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.02031246, yaw: 0.60282403, roll: -5.653028e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.019208534, yaw: 0.602824, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.018422972, yaw: 0.6030859, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.017601263, yaw: 0.60363376, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.016814813, yaw: 0.60415804, roll: -5.6582283e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.016256044, yaw: 0.6049961, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015698032, yaw: 0.60555416, roll: 5.6636923e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.015424702, yaw: 0.60610074, roll: -5.665837e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.6063806, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.6063806, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015424701, yaw: 0.60665673, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015162917, yaw: 0.6069185, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.015162919, yaw: 0.60719764, roll: 5.670151e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.014899727, yaw: 0.6071976, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.014899727, yaw: 0.6071976, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.014899727, yaw: 0.60747755, roll: -5.6712546e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.014899727, yaw: 0.60747755, roll: -5.6712546e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.014899727, yaw: 0.60747755, roll: -5.6712546e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.014899727, yaw: 0.60747755, roll: -5.6712546e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.014620798, yaw: 0.60747766, roll: -5.671254e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.014343252, yaw: 0.6077551, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.014068938, yaw: 0.6083037, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.0137895085, yaw: 0.6088625, roll: 5.6767263e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.013267899, yaw: 0.6093843, roll: 2.8393957e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.012988169, yaw: 0.60994357, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.012988169, yaw: 0.6102053, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.012988169, yaw: 0.6104822, roll: 2.8415756e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.012988169, yaw: 0.6104822, roll: 2.8415756e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.012988169, yaw: 0.6104822, roll: 2.8415756e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.012988169, yaw: 0.6104822, roll: 2.8415756e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.012988169, yaw: 0.6104822, roll: 2.8415756e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.012988169, yaw: 0.6104822, roll: 2.8415756e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.012988169, yaw: 0.6104822, roll: 2.8415756e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.012709501, yaw: 0.6107609, roll: -2.84213e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.012442656, yaw: 0.6107608, roll: 2.8421301e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.012163185, yaw: 0.6107609, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.011883539, yaw: 0.6110406, roll: -2.8426864e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.011338232, yaw: 0.61131316, roll: 2.8432295e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.011338232, yaw: 0.61131316, roll: 2.8432295e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.011338232, yaw: 0.61131316, roll: 2.8432295e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.011338232, yaw: 0.61131316, roll: 2.8432295e-10
